rank,entrant_id,name,elo,sets_played
592,2731888,Cartoon,1482.2,1
593,2935350,Shmoneyman,1481.9,1
594,735414,DTN | Aero,1481.7,611
595,5354847,Jacob,1481.7,1
596,2638577,IDk,1481.7,1
597,5354859,Fayd,1481.6,1
598,1589984,Gatsby,1481.3,2
599,4310353,aidepole,1481.2,2
600,326428,SoDa,1481.2,3
601,1655862,Blue,1481.1,1
602,2811030,LuminaryEnds,1481.0,2
603,1661879,annieruok,1480.9,1
604,1827892,Wilsports | Leiothrix,1480.8,19
605,5143466,Mehtars,1480.7,1
606,250838,Sky | Skydierf,1480.5,3
607,224062,Nick,1480.4,2
608,1139807,DakuSky,1480.3,2
609,1249968,El Bicho,1480.3,1
610,2010983,ScottGreene,1480.3,3
611,684306,Drewsephix / Cyro X,1480.2,42
612,4870078,VRT | lakia,1480.1,2
613,3903890,FBI | MaouSilver,1480.1,2
614,1601730,kogsatsu,1479.9,1
615,1592904,Kenken,1479.7,2
616,2791464,franiss,1479.6,1
617,1340822,Jusst_Jesse,1479.3,2
618,450353,Smooth,1479.1,6
619,1954010,toad(B),1478.9,322
620,3892624,UG-MAN,1478.8,2
621,1895714,redbird,1478.7,1
622,1440439,Rara,1478.6,2
623,2201016,Ritual,1478.5,1
624,1036122,KDE | Koopai_,1478.4,125
625,3384296,Luna,1478.4,3
626,2141410,AHRC | Aminayski,1478.2,134
627,265022,VentoLivre,1478.2,1
628,3955123,Ganondong,1478.1,5
629,131530,EON | Opana,1478.0,79
630,1686282,megacam1,1478.0,1
631,533304,Troll_Tactics,1477.9,68
632,4629246,Fiestero,1477.9,2
633,3205092,REV | MetalGearFear,1477.8,5
634,1375808,NGU | Epoodle,1477.8,58
635,20766,WPC | Vinylic.,1477.7,42
636,3605518,francis,1477.7,7
637,4018244,aqua,1477.6,6
638,250834,Abso,1477.5,117
639,1023844,WiseMansGame,1477.3,1
640,1586105,GWU | Rip Van Winkle,1477.1,17
641,1599063,DJ,1477.0,4
642,981778,0-2 | Trapinch,1476.5,60
643,950669,Rat Gang | LV,1476.4,2
644,5342631,mTx | MOB | SteR ThA KiiD,1476.2,2
645,3252832,George,1476.1,1
646,4685,vortex,1476.0,2
647,713123,Rockyino,1476.0,5
648,2163265,SFAM | VGY | Nishiro,1475.5,2
649,4630950,TDB | ThatDerpyBird,1475.3,2
650,1321120,Fire Guts | Kuuga,1475.2,4
651,57305,CaesarTheSalad,1475.1,1
652,4741366,Breeze,1474.6,2
653,2923257,AGENTSLYFOX,1474.5,1
654,3907225,UG,1474.3,6
655,1609380,Blue,1474.1,1
656,1440849,ODSY | Tharpy,1474.0,8
657,2472231,Sky,1474.0,1
658,4369447,cmeonline,1473.9,6
659,4614325,PEAK | MBS | Seel,1473.8,2
660,2455864,Dust_2?,1473.6,1
661,1475381,TSP | ThitKho,1473.3,3
662,955105,IamLuffytv,1473.0,55
663,1584880,Gidthekid,1472.8,2
664,4281177,Deific,1472.7,2
665,4589193,mTx | MOB | SteR ThA KiiD,1472.1,2
666,589695,Teddy,1471.7,2
667,3676876,NikoTheFox,1471.6,2
668,1548148,ENC | LATORR,1471.4,2
669,15056,MHG | Koopa,1471.4,2
670,2084268,SBU | Griever,1471.3,52
671,4741386,CHP | Smurfposter,1471.2,2
672,67166,Figs / IamLuffytv,1471.2,5
